customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Churn_Binary,tenure_group,avg_monthly_charge,num_services,has_premium_support,charge_per_service,is_new_month_to_month,is_long_term_customer,Partner_enc,Dependents_enc,PhoneService_enc,PaperlessBilling_enc,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_enc
4450-EJKFZ,Male,0,No,Yes,25,No,Yes,18.7,465.71,No,0,25-48,18.63,0,0,18.7,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
3518-EOILS,Female,0,Yes,No,54,Yes,Yes,26.92,1514.03,No,0,49-60,28.04,1,0,26.92,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1703-NABCE,Female,0,Yes,Yes,15,Yes,Yes,22.78,298.9,No,0,13-24,19.93,2,0,11.39,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4144-YXCZQ,Male,0,No,No,4,Yes,Yes,93.53,295.08,Yes,1,0-12,73.77,4,0,23.38,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
5982-UMGNS,Female,0,No,No,5,Yes,Yes,89.88,492.22,No,0,0-12,98.44,5,0,17.98,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
7143-EYHVI,Male,0,Yes,No,49,No,Yes,106.16,5132.17,No,0,49-60,104.74,4,0,26.54,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1570-ZPFAD,Female,0,Yes,Yes,10,Yes,Yes,25.56,186.52,No,0,0-12,18.65,1,0,25.56,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2528-YEEVW,Male,0,No,No,7,Yes,No,88.04,663.4,Yes,1,0-12,94.77,7,0,12.58,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
2880-QNOIT,Male,0,Yes,No,8,Yes,Yes,93.46,725.66,No,0,0-12,90.71,7,0,13.35,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
8927-SXCRZ,Male,0,Yes,No,17,Yes,Yes,97.6,1663.77,No,0,13-24,97.87,5,0,19.52,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
5820-YJXYQ,Female,0,Yes,No,6,Yes,No,95.49,466.84,Yes,1,0-12,77.81,5,0,19.1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
7340-NINZA,Female,0,Yes,No,45,Yes,No,27.55,1270.2,No,0,25-48,28.23,1,0,27.55,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2845-MIQJR,Female,0,Yes,No,59,Yes,Yes,22.85,1296.7,No,0,49-60,21.98,2,0,11.42,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1956-ISMSQ,Female,1,Yes,No,70,Yes,No,86.03,6074.21,No,0,61-72,86.77,7,1,12.29,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
3956-LZZAS,Male,0,No,No,37,No,Yes,82.96,3066.73,No,0,25-48,82.88,5,0,16.59,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1
5418-AQAIR,Male,0,No,No,44,Yes,Yes,82.31,3660.02,No,0,25-48,83.18,3,0,27.44,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
8313-KVVLE,Male,0,Yes,No,50,Yes,No,83.71,4206.27,No,0,49-60,84.13,6,0,13.95,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
6932-AXKTT,Male,0,Yes,No,30,Yes,Yes,81.77,2445.15,No,0,25-48,81.51,6,0,13.63,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
5255-ZUWCM,Male,0,No,Yes,3,Yes,Yes,59.93,148.2,No,0,0-12,49.4,2,0,29.96,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
9566-VLBHO,Male,0,Yes,No,18,Yes,No,66.08,1150.74,Yes,1,13-24,63.93,4,0,16.52,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
6776-YCKHY,Male,1,Yes,No,28,Yes,Yes,102.5,2926.41,Yes,1,25-48,104.51,5,0,20.5,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
2494-FHCQN,Female,0,No,No,8,Yes,Yes,60.12,393.1,No,0,0-12,49.14,3,0,20.04,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
6018-XLIJU,Male,1,No,No,47,Yes,No,93.28,4316.54,Yes,1,25-48,91.84,4,0,23.32,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
5755-ERTGO,Female,0,No,No,22,Yes,No,83.76,1827.26,No,0,13-24,83.06,4,0,20.94,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6072-EASQS,Female,0,Yes,No,10,Yes,No,63.35,523.93,No,0,0-12,52.39,5,0,12.67,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
4395-NZFQD,Male,0,Yes,Yes,16,Yes,Yes,88.13,1390.97,Yes,1,13-24,86.94,5,0,17.63,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1591-YDRNV,Male,0,Yes,No,66,Yes,Yes,102.09,6737.41,Yes,1,61-72,102.08,8,0,12.76,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
5918-SXVSE,Female,0,No,Yes,12,Yes,No,89.1,1113.2,Yes,1,0-12,92.77,4,0,22.28,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2524-MRRUC,Female,0,Yes,No,5,No,Yes,100.61,572.89,No,0,0-12,114.58,6,0,16.77,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
2560-DOQDW,Male,0,Yes,No,7,Yes,No,18.25,48.05,No,0,0-12,6.86,1,0,18.25,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
3730-RTAWZ,Male,0,Yes,No,57,Yes,Yes,25.71,1472.39,No,0,49-60,25.83,1,0,25.71,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1
9626-DKGLZ,Female,0,No,No,5,Yes,Yes,83.62,462.22,Yes,1,0-12,92.44,4,0,20.9,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
7867-UKYXU,Female,0,Yes,Yes,11,No,No,19.88,236.74,No,0,0-12,21.52,0,0,19.88,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
8329-QCHTI,Male,0,Yes,Yes,7,Yes,Yes,93.19,677.75,No,0,0-12,96.82,5,0,18.64,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
2551-YMWHJ,Male,0,No,No,24,Yes,Yes,88.93,2110.96,No,0,13-24,87.96,5,1,17.79,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1
4089-JLHVI,Female,0,No,Yes,62,Yes,No,86.12,5318.52,No,0,61-72,85.78,6,0,14.35,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
4973-WLAAL,Male,0,No,No,61,Yes,Yes,99.87,6053.97,Yes,1,61-72,99.25,5,0,19.97,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
6836-YDOHL,Female,1,No,No,6,Yes,No,57.56,365.81,Yes,1,0-12,60.97,3,0,19.19,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
4983-IABNF,Male,0,Yes,No,12,Yes,No,25.17,363.92,No,0,0-12,30.33,1,0,25.17,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
3942-CBDJE,Female,0,No,No,11,Yes,Yes,30.9,365.62,No,0,0-12,33.24,1,0,30.9,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3082-HHADY,Male,0,Yes,No,28,Yes,No,116.24,3204.15,No,0,25-48,114.43,7,0,16.61,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
7011-DHJXW,Male,0,No,No,9,Yes,Yes,100.87,861.53,Yes,1,0-12,95.73,6,0,16.81,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
7933-CMMQV,Female,0,Yes,No,2,No,No,67.24,73.99,Yes,1,0-12,36.99,3,0,22.41,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3888-OGFIT,Male,0,No,Yes,68,Yes,Yes,49.16,3283.82,No,0,61-72,48.29,3,0,16.39,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
4940-RRJYB,Female,0,No,No,9,Yes,Yes,84.38,765.88,Yes,1,0-12,85.1,4,0,21.1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
9071-AJVRI,Male,0,Yes,No,64,Yes,Yes,79.25,5014.26,No,0,61-72,78.35,2,0,39.62,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
8969-DRNFX,Female,0,Yes,No,36,Yes,Yes,54.42,1923.51,No,0,25-48,53.43,3,0,18.14,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
7888-ACBKK,Female,0,No,No,3,Yes,No,26.85,124.88,No,0,0-12,41.63,2,0,13.42,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7515-RAMUX,Female,0,Yes,No,50,Yes,No,20.65,1013.74,No,0,49-60,20.27,1,0,20.65,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
3629-BDILJ,Male,0,No,No,57,Yes,Yes,87.35,4965.58,No,0,49-60,87.12,5,0,17.47,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
1814-IHMCU,Female,0,Yes,No,60,Yes,No,109.33,6553.57,No,0,49-60,109.23,6,0,18.22,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
4752-IXTDD,Female,0,No,No,53,No,No,78.93,4203.51,No,0,49-60,79.31,2,0,39.47,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1019-OJJNO,Female,0,No,No,12,Yes,No,82.66,972.85,Yes,1,0-12,81.07,3,0,27.55,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1008-CUYVX,Male,0,Yes,No,63,Yes,No,81.91,5056.53,No,0,61-72,80.26,4,0,20.48,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
5171-VWXDD,Male,0,No,No,37,Yes,Yes,96.55,3567.74,No,0,25-48,96.43,6,0,16.09,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
4623-NYIVX,Male,0,No,No,12,Yes,No,117.98,1384.24,No,0,0-12,115.35,6,1,19.66,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
9686-EGFTR,Female,0,No,Yes,50,Yes,No,66.68,3421.1,Yes,1,49-60,68.42,3,0,22.23,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
4663-CNTMG,Female,1,No,No,16,Yes,Yes,72.27,1091.09,No,0,13-24,68.19,5,0,14.45,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
6329-RPWIP,Male,0,No,No,46,Yes,No,29.04,1364.75,No,0,25-48,29.67,1,0,29.04,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
8694-FHBJB,Female,1,Yes,No,4,Yes,No,22.25,75.47,No,0,0-12,18.87,1,0,22.25,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
7716-CSPZJ,Female,1,Yes,No,6,No,Yes,83.67,620.21,Yes,1,0-12,103.37,2,0,41.84,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4102-GNFCY,Male,0,Yes,No,7,Yes,Yes,89.75,655.52,No,0,0-12,93.65,7,0,12.82,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
7111-DQHEM,Male,0,No,Yes,11,Yes,Yes,90.46,1077.24,Yes,1,0-12,97.93,5,0,18.09,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
8087-AJXKC,Female,0,No,No,3,No,Yes,64.7,60.44,Yes,1,0-12,20.15,3,0,21.57,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
4856-RZQBV,Female,1,Yes,No,3,No,Yes,82.01,238.22,Yes,1,0-12,79.41,3,0,27.34,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8020-QXUGK,Male,0,No,No,33,Yes,Yes,84.8,2762.36,Yes,1,25-48,83.71,6,0,14.13,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
5566-MQSCO,Female,0,Yes,No,43,Yes,No,21.24,950.95,No,0,25-48,22.12,1,0,21.24,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1349-NKFZG,Female,0,No,No,7,No,Yes,21.0,164.76,Yes,1,0-12,23.54,0,0,21.0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1506-JTAMK,Female,1,No,No,12,Yes,Yes,18.39,251.11,No,0,0-12,20.93,1,0,18.39,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
8791-AAOES,Female,0,No,No,57,Yes,Yes,23.14,1318.04,No,0,49-60,23.12,1,0,23.14,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
3502-OASNA,Female,0,No,No,8,No,No,94.55,803.79,No,0,0-12,100.47,5,1,18.91,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
3392-BBSLU,Female,0,No,Yes,47,Yes,Yes,88.21,4147.06,Yes,1,25-48,88.24,6,1,14.7,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3319-SPRVS,Male,0,Yes,No,7,Yes,Yes,118.75,800.9,Yes,1,0-12,114.41,6,0,19.79,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
7709-TLSVT,Female,1,No,No,8,Yes,No,102.77,826.17,Yes,1,0-12,103.27,5,0,20.55,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
6468-BLBCJ,Male,0,Yes,No,58,Yes,No,19.99,1220.21,No,0,49-60,21.04,1,0,19.99,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
5176-NXTKI,Female,0,No,No,2,Yes,Yes,88.28,201.84,Yes,1,0-12,100.92,6,1,14.71,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
7412-HWURG,Male,0,No,Yes,27,Yes,No,72.67,1980.25,No,0,25-48,73.34,6,1,12.11,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1
6594-VBENJ,Female,0,Yes,No,6,Yes,Yes,78.32,497.45,Yes,1,0-12,82.91,4,0,19.58,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
7385-KZHJA,Male,0,Yes,No,12,Yes,Yes,93.53,1134.01,Yes,1,0-12,94.5,4,0,23.38,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
3227-GTIFI,Male,0,Yes,No,48,Yes,Yes,109.36,5226.93,No,0,25-48,108.89,6,0,18.23,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1
6063-UZBVK,Male,0,No,No,4,Yes,No,77.35,314.83,Yes,1,0-12,78.71,3,0,25.78,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
8273-AQYBU,Female,0,Yes,No,70,Yes,No,20.3,1308.53,No,0,61-72,18.69,2,0,10.15,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2028-ZTXXI,Female,1,No,Yes,6,Yes,No,91.15,425.08,Yes,1,0-12,70.85,5,0,18.23,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4742-REHCX,Male,0,Yes,Yes,14,Yes,No,84.2,1213.96,No,0,13-24,86.71,5,0,16.84,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
3230-KLJUX,Female,0,No,No,8,Yes,No,103.5,772.8,No,0,0-12,96.6,6,0,17.25,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
6155-VCZDB,Female,0,No,No,8,Yes,Yes,74.38,535.74,Yes,1,0-12,66.97,4,0,18.6,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1200-GVHUL,Male,0,Yes,Yes,59,Yes,No,93.35,5516.86,No,0,49-60,93.51,5,0,18.67,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
1935-MGHNU,Female,1,No,Yes,3,Yes,Yes,77.62,225.18,Yes,1,0-12,75.06,4,0,19.4,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6280-FSSGW,Male,0,Yes,No,46,Yes,No,99.49,4587.07,Yes,1,25-48,99.72,5,0,19.9,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
8588-PHJLE,Male,0,No,Yes,53,Yes,Yes,98.63,5174.41,No,0,49-60,97.63,5,0,19.73,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
3753-DETDM,Female,0,Yes,No,46,Yes,Yes,23.91,1120.46,Yes,1,25-48,24.36,2,0,11.96,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
4862-BVZQR,Male,0,No,No,2,Yes,Yes,84.58,143.35,Yes,1,0-12,71.68,4,0,21.14,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
3094-VULSY,Female,0,Yes,Yes,50,Yes,No,28.58,1488.94,Yes,1,49-60,29.78,2,0,14.29,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
6424-FIEIX,Female,0,No,Yes,10,Yes,No,27.5,249.96,No,0,0-12,25.0,2,0,13.75,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2707-XHMND,Female,0,Yes,No,7,Yes,Yes,93.91,678.6,No,0,0-12,96.94,8,1,11.74,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
2655-HBTOV,Female,0,No,Yes,57,Yes,No,68.01,3836.68,Yes,1,49-60,67.31,3,0,22.67,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
8767-JVBLR,Female,0,Yes,No,11,Yes,No,80.11,976.73,Yes,1,0-12,88.79,4,0,20.03,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5195-TWLHP,Female,0,Yes,Yes,3,Yes,No,88.59,257.48,No,0,0-12,85.83,6,0,14.76,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
8815-ZVGFO,Male,0,No,No,3,Yes,Yes,57.0,183.5,Yes,1,0-12,61.17,5,0,11.4,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
4619-PYOJW,Male,0,Yes,No,12,Yes,Yes,76.12,955.31,No,0,0-12,79.61,3,0,25.37,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
