customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary,num_services,Cluster,Segment
8345-RKSIN,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),83.18,3488.19,Yes,1,2,1,High-Value Customers
2305-SBSPB,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.63,77.06,Yes,1,1,2,New Customers
5554-FMASN,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.59,116.92,Yes,1,1,0,Loyal Customers
4260-WQPDN,Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.12,508.79,No,0,1,0,Loyal Customers
7304-YPERB,Female,1,No,No,18,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),63.74,1224.92,Yes,1,2,2,New Customers
3816-XUXJR,Male,0,Yes,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.84,519.98,Yes,1,5,2,New Customers
7299-GYZCT,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),93.77,3928.08,No,0,4,1,High-Value Customers
5028-ROFCN,Male,0,No,No,3,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,72.84,312.96,Yes,1,0,0,Loyal Customers
8534-VHWJO,Male,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.99,357.29,No,0,1,0,Loyal Customers
3919-NNSMN,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.24,431.04,Yes,1,3,2,New Customers
6861-KNCWD,Male,0,No,No,11,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.82,1208.98,Yes,1,5,2,New Customers
8855-TYAFB,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,103.64,614.09,No,0,5,2,New Customers
4757-XTSWA,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,58.44,3703.1,No,0,1,1,High-Value Customers
8088-IRTRK,Female,0,No,Yes,33,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.85,3102.86,No,0,4,1,High-Value Customers
6503-MQLKF,Female,0,No,No,5,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.43,454.14,Yes,1,3,2,New Customers
4486-SWCEN,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1161.45,No,0,1,0,Loyal Customers
7322-EIBBD,Male,0,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.69,843.44,No,0,0,0,Loyal Customers
7561-WMEXH,Male,1,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,69.09,3700.3,No,0,3,1,High-Value Customers
2392-DJTKL,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.97,4776.07,No,0,5,1,High-Value Customers
4062-YRRLN,Female,1,No,No,2,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,102.15,203.32,Yes,1,3,2,New Customers
8964-RVBWY,Male,1,No,No,4,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.51,336.58,Yes,1,4,2,New Customers
7012-YOHPQ,Male,1,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),91.59,3106.62,No,0,2,1,High-Value Customers
2301-FHODU,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,82.33,592.86,No,0,2,2,New Customers
1985-YRIJS,Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.12,49.71,No,0,1,0,Loyal Customers
1799-SOFXQ,Female,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),90.53,1129.2,No,0,5,2,New Customers
2472-RKTMZ,Female,0,No,No,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.23,3322.62,No,0,2,1,High-Value Customers
9344-BKFLD,Female,0,Yes,No,25,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.38,1929.08,No,0,4,2,New Customers
5820-EQLZW,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,84.06,4130.46,No,0,2,1,High-Value Customers
6401-LSRDJ,Female,0,No,No,64,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,87.36,5605.68,No,0,4,1,High-Value Customers
9928-IAVYR,Female,0,No,No,61,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),90.41,5514.11,Yes,1,5,1,High-Value Customers
6714-JJXWM,Male,0,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,96.61,3873.85,No,0,6,1,High-Value Customers
3817-EAMOR,Female,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,91.04,260.95,No,0,5,2,New Customers
8245-JEVTN,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.05,96.15,Yes,1,1,0,Loyal Customers
1352-MQWNM,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.86,751.82,Yes,1,1,0,Loyal Customers
4419-KACTJ,Female,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,85.21,4096.71,No,0,3,1,High-Value Customers
8656-KZEEP,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.49,155.32,No,0,1,0,Loyal Customers
8223-DNFTO,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,89.92,2641.08,No,0,5,2,New Customers
6887-GHQJR,Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.97,581.98,No,0,1,0,Loyal Customers
2385-HCCGM,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),105.0,3525.47,No,0,4,1,High-Value Customers
2299-CWNSS,Female,0,No,No,8,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.45,939.87,Yes,1,6,2,New Customers
1914-QWLWY,Male,1,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.26,47.97,No,0,1,0,Loyal Customers
5917-CQWPU,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.46,317.07,Yes,1,1,0,Loyal Customers
5817-KYDLE,Male,0,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.96,2790.4,No,0,2,1,High-Value Customers
6891-XZGSW,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,73.85,Yes,1,1,0,Loyal Customers
8502-NEMUQ,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),85.28,1767.35,No,0,3,2,New Customers
4494-FQLMY,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,37.93,No,0,1,0,Loyal Customers
1082-GXXHZ,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,68.66,No,0,0,0,Loyal Customers
2904-BHNAE,Female,1,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.97,3952.46,Yes,1,2,1,High-Value Customers
8117-QPZFX,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.83,213.27,Yes,1,4,2,New Customers
4196-YUFFO,Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.82,633.21,Yes,1,4,2,New Customers
5524-GGXTE,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.47,331.32,No,0,4,2,New Customers
7526-ELAQE,Female,1,Yes,No,33,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.83,2125.13,No,0,2,0,Loyal Customers
3124-EECOW,Male,0,No,No,6,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.1,420.32,Yes,1,4,2,New Customers
3713-UOGBU,Female,0,Yes,Yes,67,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,90.43,6134.76,Yes,1,2,1,High-Value Customers
1206-KAUZI,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.94,100.54,No,0,3,2,New Customers
3822-ONJJE,Female,0,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.62,315.2,No,0,0,0,Loyal Customers
3256-PTTNT,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.86,300.29,No,0,1,0,Loyal Customers
6327-JJNHT,Female,1,No,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),87.02,705.96,No,0,5,2,New Customers
2666-BMBEJ,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),82.87,2030.67,No,0,4,2,New Customers
1037-FOJXC,Male,0,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,1209.73,Yes,1,0,0,Loyal Customers
7476-PQRBU,Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,87.99,6131.53,No,0,4,1,High-Value Customers
3981-QHKSY,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.52,562.0,No,0,1,0,Loyal Customers
8900-SONZF,Male,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),99.38,414.55,Yes,1,3,2,New Customers
9585-QQPVR,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.22,2881.87,No,0,3,1,High-Value Customers
1853-USXYY,Female,0,No,No,51,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,94.03,4724.35,No,0,5,1,High-Value Customers
1384-QYZOX,Female,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,96.6,3276.18,Yes,1,4,1,High-Value Customers
8923-AXQOE,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.36,1041.37,No,0,1,0,Loyal Customers
9267-HKHZM,Male,1,Yes,No,8,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.91,496.33,Yes,1,3,2,New Customers
2026-AZGUA,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,364.45,No,0,1,0,Loyal Customers
9070-QFXHZ,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),63.02,4396.17,No,0,2,1,High-Value Customers
6395-LBGBW,Male,1,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.86,1520.77,Yes,1,1,0,Loyal Customers
1901-CDZZS,Male,0,Yes,No,5,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.19,592.34,Yes,1,3,2,New Customers
1663-NYCUA,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,77.45,871.08,Yes,1,3,2,New Customers
8234-OXKUV,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.05,141.05,No,0,1,0,Loyal Customers
3923-QLLUF,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.59,414.66,No,0,1,0,Loyal Customers
2076-MVEIR,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.69,143.96,Yes,1,1,0,Loyal Customers
5291-PNVWL,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),78.46,103.9,No,0,6,2,New Customers
4884-HLVNR,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.15,976.55,No,0,1,0,Loyal Customers
4765-SSNYW,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),95.9,301.94,Yes,1,3,2,New Customers
2425-FYKIU,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,76.65,752.46,Yes,1,2,2,New Customers
6418-DCVTJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),29.89,725.53,No,0,1,0,Loyal Customers
8761-DWCQV,Female,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),80.34,775.47,No,0,4,2,New Customers
6573-UIHGD,Male,0,Yes,No,9,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.42,856.61,Yes,1,3,2,New Customers
3495-GTFET,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),103.51,3157.4,No,0,3,1,High-Value Customers
5840-FSFUA,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.9,367.03,Yes,1,2,2,New Customers
6310-PJRJQ,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,70.32,570.34,Yes,1,4,2,New Customers
3011-OTZJM,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,73.34,3474.0,No,0,4,1,High-Value Customers
5286-WZQVC,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,89.0,2318.33,No,0,4,2,New Customers
7832-VSPXQ,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,104.71,6828.22,Yes,1,4,1,High-Value Customers
8616-ERLWW,Female,0,No,No,45,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.84,3780.22,No,0,3,1,High-Value Customers
8595-FMAZG,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,92.42,2863.33,Yes,1,4,1,High-Value Customers
6619-MXVUQ,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,117.64,2482.32,No,0,7,2,New Customers
2074-XBLJK,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,58.69,1423.73,Yes,1,1,0,Loyal Customers
9794-GPFXT,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.68,373.83,No,0,4,2,New Customers
4733-CDGKX,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.01,246.94,Yes,1,1,0,Loyal Customers
2076-OJBQS,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,109.6,818.26,Yes,1,4,2,New Customers
9634-NIWGR,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,103.47,807.29,No,0,4,2,New Customers
9489-AYFMG,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,43.67,141.88,No,0,2,0,Loyal Customers
2300-SMNMT,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.58,5202.19,No,0,5,1,High-Value Customers
9693-NEIMC,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),79.96,143.55,No,0,4,2,New Customers
3061-FZKWO,Male,1,No,No,10,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),106.89,1086.27,Yes,1,5,2,New Customers
5554-YRGHR,Female,0,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),84.54,812.45,Yes,1,4,2,New Customers
1020-DBSLA,Female,0,No,Yes,56,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),78.06,4375.14,No,0,5,1,High-Value Customers
7674-RSEWE,Female,0,No,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,100.81,740.08,No,0,5,2,New Customers
6137-OFJBM,Female,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.32,867.52,No,0,0,0,Loyal Customers
7093-INYGH,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.71,709.83,Yes,1,1,0,Loyal Customers
2079-OFWHR,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),105.3,5457.64,No,0,5,1,High-Value Customers
2702-IEOAC,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,89.31,3858.93,No,0,3,1,High-Value Customers
5512-OILKT,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.92,1216.65,No,0,1,0,Loyal Customers
5017-WFFKC,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.62,812.5,Yes,1,4,2,New Customers
7038-KJNCJ,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.99,4462.06,Yes,1,5,1,High-Value Customers
9748-QONMY,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),66.57,548.17,No,0,1,0,Loyal Customers
9372-KYCIH,Female,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,59.67,914.78,Yes,1,3,2,New Customers
7274-PMGNG,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.27,165.8,Yes,1,1,0,Loyal Customers
5476-IXTEY,Male,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),109.9,5348.57,No,0,4,1,High-Value Customers
6928-JNFBK,Male,1,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.0,1710.28,No,0,1,0,Loyal Customers
8038-JJZZM,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),103.82,7401.6,Yes,1,6,1,High-Value Customers
1397-RSXYQ,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,68.58,3584.02,No,0,3,1,High-Value Customers
1964-GSPLK,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.1,601.89,No,0,1,0,Loyal Customers
7385-KEZJH,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,92.55,3356.09,No,0,4,1,High-Value Customers
1623-MZEGE,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.44,178.17,Yes,1,1,0,Loyal Customers
