customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary
4634-NUUAQ,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),85.96,3798.7,Yes,1
9135-WIUUJ,Female,0,Yes,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.26,555.4,No,0
8821-QTTUY,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.07,235.24,No,0
8715-KOQWK,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,67.5,743.32,Yes,1
3816-TYXDX,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),105.25,804.16,No,0
8101-EAFYT,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,900.25,No,0
6177-QKXEI,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,75.08,930.16,Yes,1
2805-WORXF,Female,0,No,No,7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.41,479.27,No,0
9678-DTSVE,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,58.81,1128.78,Yes,1
9638-UCOVM,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),118.75,4454.77,Yes,1
4427-HNZPS,Male,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.61,131.11,No,0
8015-UKTIP,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,105.87,1183.71,No,0
3721-YSPLN,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.99,28.99,Yes,1
8018-HVHDT,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,73.6,2559.48,No,0
7374-IQSUY,Female,0,Yes,No,28,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.64,2094.52,No,0
8688-LFCOR,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.32,279.1,Yes,1
7217-ASUSN,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.25,3743.55,Yes,1
1136-MQOON,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.77,316.21,Yes,1
5967-IPHMK,Female,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.51,1538.26,No,0
7427-XQDRI,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,31.7,2063.29,No,0
1445-EZLFD,Female,0,Yes,Yes,1,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,64.5,106.12,Yes,1
6852-TJCJR,Male,0,No,Yes,3,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.65,278.08,No,0
2025-GAMEF,Female,1,No,No,37,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,71.06,2627.91,Yes,1
2016-SMYKF,Female,0,No,No,40,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.68,3231.37,Yes,1
2836-YPIRO,Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,82.88,2692.03,No,0
2032-SDFSL,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1247.39,No,0
2999-BPSFK,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,88.79,5599.71,No,0
4097-XUHNY,Male,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,104.3,401.09,No,0
4111-DHPZI,Male,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.92,1239.08,No,0
1527-EKCAR,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.23,263.94,Yes,1
8418-GNORZ,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,25.41,33.77,No,0
8966-IZAZD,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,91.6,683.51,No,0
2025-DDMQT,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,60.97,642.28,Yes,1
1142-HDDTQ,Male,1,No,No,52,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,91.24,4829.03,No,0
2889-HYOGY,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),95.32,2367.51,No,0
2787-HSNBU,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,92.8,344.65,No,0
3053-RITXU,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.04,56.4,No,0
9289-OBNLS,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.7,901.59,No,0
3238-SLRKJ,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.56,1266.72,No,0
2928-VBGLE,Male,0,No,No,17,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,86.98,1470.02,No,0
9249-IGGER,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),96.89,899.73,Yes,1
5331-GWRKN,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,74.59,3074.89,No,0
6905-DVGAN,Female,0,Yes,No,61,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,76.05,4669.04,No,0
8886-TIKPG,Female,0,No,No,9,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.36,708.13,No,0
8379-HFCSA,Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.0,546.95,No,0
8248-ZCCYD,Female,1,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.02,2399.06,Yes,1
4668-WDRJL,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,83.81,3317.79,Yes,1
9378-QIYPC,Female,1,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),89.11,1534.09,No,0
4533-GQWBU,Female,1,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,100.8,875.07,No,0
9245-ZRIDY,Male,0,No,Yes,62,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,60.38,3784.2,No,0
4712-ITSVW,Female,0,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.11,3856.68,No,0
8892-EEFQP,Male,0,No,No,38,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),60.26,2297.07,No,0
8714-VVCSW,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,76.09,931.48,Yes,1
9840-IUKEI,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.43,118.37,Yes,1
3260-XEDPO,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),114.94,1126.04,No,0
6049-DMYCU,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.13,433.38,Yes,1
2131-GXHNJ,Male,1,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,87.48,875.93,No,0
6527-KLVOO,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.79,184.76,No,0
8249-LVSWL,Female,1,Yes,Yes,6,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.33,462.0,Yes,1
6027-DCCQI,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.43,1201.3,Yes,1
3599-PKDOO,Male,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,73.08,862.77,No,0
2257-HGSGA,Male,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,104.27,1380.75,No,0
3400-MUBWI,Female,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,24.86,50.48,Yes,1
4083-AHMQT,Male,1,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.25,58.76,Yes,1
5703-CKTQP,Female,1,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.52,987.76,No,0
5574-NZPPI,Female,0,No,No,62,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,58.65,3559.64,No,0
5409-SWURU,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),75.75,4191.81,Yes,1
1296-HGRTD,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),92.38,1641.44,No,0
2736-MZAWF,Female,1,Yes,No,10,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,74.7,707.89,No,0
3416-QSWAB,Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,68.95,1013.52,No,0
5303-OGQGY,Male,0,No,No,8,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.79,701.03,Yes,1
2596-RNCPD,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,75.58,2854.18,No,0
5855-QBFHY,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.42,4273.28,No,0
2990-XNYVH,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.26,1549.06,No,0
6037-SCRLA,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),118.75,1218.74,Yes,1
8802-GWFOJ,Male,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,101.12,654.48,Yes,1
9036-YUVTH,Female,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.49,311.74,Yes,1
9282-NIESH,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.14,168.56,No,0
6873-BQQNR,Male,0,No,No,9,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.7,650.23,No,0
9943-VLWYE,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,77.98,778.4,No,0
4229-TNDMJ,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),92.79,3463.34,Yes,1
7648-NDBHE,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.94,18.8,No,0
8885-HQDLY,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,92.18,1688.63,No,0
6790-HTNGZ,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.74,3146.23,Yes,1
9437-OAKNY,Male,1,No,No,3,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,98.02,292.79,Yes,1
7596-FNEMN,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,110.23,5917.41,Yes,1
5587-LLUNB,Female,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.66,1475.59,No,0
7666-QSSEZ,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.1,611.99,No,0
9912-DFGZY,Female,0,No,No,56,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),69.36,3938.63,No,0
3384-QGAFC,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.25,1287.24,No,0
8628-UEOFO,Female,1,No,No,16,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,83.66,1349.33,No,0
9062-WVGEE,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.05,370.33,Yes,1
2143-PRWCG,Female,1,Yes,No,23,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,59.89,1400.4,No,0
7550-RLDME,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.26,478.92,No,0
5819-XFDTA,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.21,261.94,No,0
9849-UKJKK,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,58.0,1133.57,Yes,1
8555-UFEOQ,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.94,304.4,Yes,1
7543-IMCLR,Female,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.6,1583.43,No,0
3739-IMWPX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.71,399.14,Yes,1
1554-WBILG,Male,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),81.23,253.24,No,0
9902-XOLTS,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,108.22,871.74,No,0
5325-VFHAD,Female,0,No,No,39,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,94.45,3659.81,No,0
2788-QWPLH,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,85.66,2070.74,No,0
1912-PDUKJ,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,86.8,65.13,Yes,1
1239-GASMU,Male,0,No,No,61,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.96,4652.93,No,0
6086-YUDDX,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,89.57,3196.65,No,0
3421-TQSGI,Female,0,No,Yes,42,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,64.17,2667.92,No,0
5993-AINFH,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),85.79,2483.4,No,0
9850-HXYRD,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.03,1029.76,No,0
2850-YANPV,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.0,687.31,No,0
9054-HNQZO,Female,1,Yes,No,11,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,78.38,871.42,Yes,1
2096-YNEEF,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,87.11,5093.54,No,0
7490-YLCXQ,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.79,57.06,No,0
6136-BZCPP,Female,0,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),92.76,4653.58,Yes,1
5624-OKOJM,Female,0,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,21.25,899.15,No,0
7102-TDZCH,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.44,156.67,Yes,1
4121-IJILT,Male,0,No,Yes,29,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,76.56,2247.68,Yes,1
8446-JGRBL,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,68.55,2349.1,Yes,1
2979-PCVHN,Male,1,No,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.58,1486.81,Yes,1
6149-MLGUN,Female,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),82.37,3970.3,No,0
2941-GLVYK,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,80.67,532.68,No,0
4555-DOGVN,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.61,982.79,No,0
2996-XVHDG,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,76.96,1726.09,No,0
4389-KVZTV,Male,1,No,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.95,572.19,No,0
2126-DXPGU,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,76.75,1683.01,No,0
2574-TWMRT,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),117.36,704.77,Yes,1
8922-PHFJB,Female,1,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,67.89,2296.62,Yes,1
7287-JSBIK,Male,0,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),84.63,5636.74,No,0
1787-VPVUA,Male,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,118.75,3804.82,No,0
8787-BWRVM,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),107.86,507.97,Yes,1
2441-DDUNF,Male,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),88.13,5875.5,No,0
2123-CGTXP,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,3449.46,Yes,1
9960-KISDX,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.22,464.02,No,0
8020-AEQTF,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.33,985.31,Yes,1
7721-MRLLK,Male,1,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,88.94,5950.1,No,0
2412-EEULJ,Female,0,No,Yes,64,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.77,5884.56,No,0
8700-XGJKV,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,77.93,1152.23,No,0
7043-OGKAS,Male,1,Yes,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,360.94,No,0
9268-UIMYL,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,107.87,5417.89,No,0
8551-PMPFL,Male,0,Yes,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,639.48,No,0
3738-TPKVL,Male,0,No,Yes,4,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,82.18,367.48,No,0
9578-PXZIG,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.57,112.39,No,0
8519-GTEWR,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.28,1950.13,No,0
5688-LQKKF,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),61.74,2311.59,Yes,1
2420-XTLVP,Male,0,No,No,9,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),71.42,562.02,No,0
6391-CNCRB,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.6,479.39,No,0
5627-JDMFG,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.55,883.99,Yes,1
